epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,1529.29,1.31032,0.67181,0.97876,0.82255,0.67386,0.75155,0.45403,1.37552,0.68121,1.03201,0.00107532,0.00107532,0.00107532
77,1549.34,1.30977,0.66751,0.97815,0.86643,0.69237,0.77391,0.45779,1.37361,0.69445,1.03057,0.00107061,0.00107061,0.00107061
78,1569.41,1.30953,0.67479,0.98179,0.92017,0.6483,0.77113,0.46472,1.37016,0.67948,1.02452,0.00106589,0.00106589,0.00106589
79,1589.35,1.32431,0.67422,0.98,0.87001,0.69662,0.77926,0.45495,1.38167,0.68973,1.02774,0.00106118,0.00106118,0.00106118
80,1609.28,1.31811,0.67665,0.97955,0.79774,0.69707,0.77493,0.46818,1.38429,0.68195,1.03817,0.00105646,0.00105646,0.00105646
81,1629.38,1.29718,0.6718,0.97268,0.90023,0.70673,0.78439,0.47535,1.3696,0.69017,1.02348,0.00105174,0.00105174,0.00105174
82,1649.34,1.28831,0.6634,0.96884,0.84028,0.72312,0.78576,0.48646,1.36875,0.68544,1.0244,0.00104703,0.00104703,0.00104703
83,1669.3,1.28166,0.65644,0.97289,0.79726,0.7283,0.77833,0.4642,1.37463,0.694,1.03181,0.00104231,0.00104231,0.00104231
84,1689.35,1.30767,0.66326,0.97392,0.81995,0.72952,0.77879,0.45383,1.36639,0.67072,1.02936,0.0010376,0.0010376,0.0010376
85,1709.54,1.29761,0.6636,0.97462,0.88518,0.6897,0.77404,0.45917,1.38295,0.67688,1.03042,0.00103288,0.00103288,0.00103288
86,1729.9,1.30904,0.66154,0.97981,0.87677,0.69787,0.78146,0.47452,1.37171,0.67448,1.02771,0.00102817,0.00102817,0.00102817
87,1750.09,1.29393,0.66043,0.9709,0.90899,0.70287,0.79437,0.4727,1.37501,0.66347,1.02566,0.00102345,0.00102345,0.00102345
88,1770.38,1.27319,0.64452,0.96663,0.90662,0.68085,0.79578,0.48552,1.37697,0.67097,1.03235,0.00101873,0.00101873,0.00101873
89,1790.63,1.29537,0.65787,0.97384,0.86055,0.71858,0.77892,0.46014,1.38612,0.68262,1.03201,0.00101402,0.00101402,0.00101402
90,1810.83,1.28741,0.64543,0.96843,0.86406,0.73316,0.79515,0.46794,1.37184,0.67451,1.03357,0.0010093,0.0010093,0.0010093
91,1831.19,1.2873,0.65555,0.96949,0.90241,0.67744,0.79109,0.47014,1.3928,0.67564,1.0334,0.00100459,0.00100459,0.00100459
92,1851.46,1.28232,0.65042,0.97044,0.87168,0.65878,0.76999,0.4566,1.36269,0.66124,1.02645,0.000999871,0.000999871,0.000999871
93,1871.66,1.2803,0.65314,0.96925,0.87649,0.70987,0.78087,0.46815,1.36524,0.67932,1.02643,0.000995156,0.000995156,0.000995156
94,1892.07,1.27537,0.64072,0.96284,0.90801,0.70355,0.79266,0.47992,1.38089,0.69691,1.03472,0.00099044,0.00099044,0.00099044
95,1912.29,1.29106,0.65032,0.969,0.89837,0.67557,0.77333,0.45768,1.38339,0.66617,1.02895,0.000985724,0.000985724,0.000985724
96,1932.56,1.28161,0.64611,0.96809,0.87091,0.72908,0.78949,0.48018,1.36847,0.65958,1.0299,0.000981008,0.000981008,0.000981008
97,1952.83,1.29748,0.65367,0.96854,0.82055,0.74331,0.7955,0.47723,1.38232,0.66232,1.03195,0.000976293,0.000976293,0.000976293
98,1973.14,1.27959,0.643,0.96797,0.84597,0.72848,0.79904,0.48876,1.38636,0.67102,1.02845,0.000971577,0.000971577,0.000971577
99,1993.28,1.27707,0.64819,0.96369,0.852,0.70429,0.7884,0.46716,1.37915,0.65724,1.0313,0.000966861,0.000966861,0.000966861
100,2013.59,1.28947,0.65122,0.96766,0.91246,0.67449,0.78977,0.47781,1.38708,0.67302,1.02947,0.000962146,0.000962146,0.000962146
101,2033.79,1.27447,0.6427,0.97016,0.85262,0.71934,0.80226,0.48177,1.38447,0.67482,1.03405,0.00095743,0.00095743,0.00095743
102,2053.79,1.27296,0.63595,0.96779,0.87416,0.73835,0.81312,0.49029,1.37447,0.6612,1.032,0.000952714,0.000952714,0.000952714
103,2073.98,1.27791,0.65227,0.96826,0.86965,0.68318,0.77115,0.46129,1.37609,0.68131,1.02999,0.000947999,0.000947999,0.000947999
104,2094.22,1.27257,0.63564,0.96152,0.8224,0.73263,0.79927,0.48896,1.37055,0.65743,1.02855,0.000943283,0.000943283,0.000943283
105,2114.6,1.27315,0.63882,0.97114,0.81258,0.70133,0.76874,0.46944,1.3783,0.66238,1.03601,0.000938567,0.000938567,0.000938567
106,2134.81,1.26588,0.63574,0.96185,0.82035,0.73625,0.79957,0.48122,1.38035,0.65675,1.03021,0.000933851,0.000933851,0.000933851
107,2154.94,1.26768,0.64101,0.96703,0.79332,0.7274,0.79411,0.46611,1.38244,0.65687,1.03347,0.000929136,0.000929136,0.000929136
108,2175.27,1.27,0.63518,0.9657,0.9214,0.67938,0.77986,0.47512,1.37154,0.66835,1.02841,0.00092442,0.00092442,0.00092442
109,2195.54,1.25857,0.63343,0.9642,0.83565,0.72266,0.77952,0.47581,1.36378,0.64791,1.02515,0.000919704,0.000919704,0.000919704
110,2215.65,1.25798,0.63076,0.95857,0.85908,0.69379,0.77839,0.46364,1.3773,0.66089,1.03388,0.000914989,0.000914989,0.000914989
111,2235.81,1.26133,0.63311,0.96284,0.84834,0.67603,0.76354,0.45389,1.38532,0.67651,1.03296,0.000910273,0.000910273,0.000910273
