'datetime', 'ocr_raw', 'count_of_car', 'count_of_motorcycle', 'count_of_heavy',
2025/11/06 04:04,04:05,6,43,2
2025/11/06 04:05,04:06,8,46,2
2025/11/06 04:06,04:07,9,49,2
2025/11/06 04:07,04:08,10,56,2
2025/11/06 04:08,04:09,13,67,3
2025/11/06 04:09,04:10,13,69,3
2025/11/06 04:10,04:57,13,69,3
2025/11/06 05:00,05:01,2,15,1
2025/11/06 05:01,05:02,7,31,2
2025/11/06 05:02,05:03,9,51,2
2025/11/06 05:03,05:04,15,65,2
2025/11/06 05:04,05:05,17,75,2
2025/11/06 05:05,05:06,20,92,2
2025/11/06 05:06,05:07,23,108,2
2025/11/06 05:07,05:08,27,124,2
2025/11/06 05:08,05:09,29,159,2
2025/11/06 05:09,05:10,30,166,2
2025/11/06 05:10,05:57,30,166,2
2025/11/06 06:00,06:01,4,39,0
2025/11/06 06:01,06:02,5,80,0
2025/11/06 06:02,06:03,14,123,2
2025/11/06 06:03,06:04,18,168,2
2025/11/06 06:04,06:05,25,240,2
2025/11/06 06:05,06:06,36,317,2
2025/11/06 06:06,06:07,43,358,2
2025/11/06 06:07,06:08,59,441,6
2025/11/06 06:08,06:09,63,475,6
2025/11/06 06:09,06:10,72,549,6
2025/11/06 06:10,06:57,72,549,6
2025/11/06 07:00,07:01,8,86,0
2025/11/06 07:01,07:02,27,136,0
2025/11/06 07:02,07:03,47,209,0
2025/11/06 07:03,07:04,63,243,0
2025/11/06 07:04,07:05,66,319,0
2025/11/06 07:05,07:06,93,413,0
2025/11/06 07:06,07:07,102,466,0
2025/11/06 07:07,07:08,112,534,0
2025/11/06 07:08,07:09,143,621,0
2025/11/06 07:09,07:10,155,655,0
2025/11/06 07:10,07:57,155,655,0
2025/11/06 08:00,08:01,8,96,0
2025/11/06 08:01,08:02,41,180,1
2025/11/06 08:02,08:03,59,238,1
2025/11/06 08:03,08:04,76,336,1
2025/11/06 08:04,08:05,100,437,1
2025/11/06 08:05,08:06,113,478,1
2025/11/06 08:06,08:07,136,582,1
2025/11/06 08:07,08:08,170,688,2
2025/11/06 08:08,08:09,193,757,2
2025/11/06 08:09,08:10,224,872,2
2025/11/06 08:10,08:57,224,872,2
2025/11/06 09:00,09:01,22,44,0
2025/11/06 09:01,09:02,35,112,0
2025/11/06 09:02,09:03,56,211,0
2025/11/06 09:03,09:04,65,246,0
2025/11/06 09:04,09:05,72,333,1
2025/11/06 09:05,09:06,106,393,2
2025/11/06 09:06,09:07,121,423,3
2025/11/06 09:07,09:08,144,548,3
2025/11/06 09:08,09:09,164,580,5
2025/11/06 09:09,09:10,175,615,5
2025/11/06 09:10,09:57,175,615,5
2025/11/06 10:01,10:00,176,621,5
2025/11/06 10:00,10:01,13,36,0
2025/11/06 10:01,10:02,30,115,0
2025/11/06 10:02,10:03,63,196,1
2025/11/06 10:03,10:04,84,241,2
2025/11/06 10:04,10:05,103,324,2
2025/11/06 10:05,10:06,145,393,4
2025/11/06 10:06,10:07,170,428,6
2025/11/06 10:07,10:08,198,515,6
2025/11/06 10:08,10:09,233,585,7
2025/11/06 10:09,10:10,254,632,7
2025/11/06 10:10,10:57,254,632,7
2025/11/06 11:00,11:01,25,44,1
2025/11/06 11:01,11:02,55,118,2
2025/11/06 11:02,11:03,83,160,4
2025/11/06 11:03,11:04,115,255,4
2025/11/06 11:04,11:05,155,312,4
2025/11/06 11:05,11:06,175,355,7
2025/11/06 11:06,11:07,207,442,7
2025/11/06 11:07,11:08,239,503,7
2025/11/06 11:08,11:09,263,549,7
2025/11/06 11:09,11:10,283,638,7
2025/11/06 23:10,11:57,283,638,7
2025/11/06 12:00,12:01,30,54,0
2025/11/06 12:01,12:02,53,146,0
2025/11/06 12:02,12:03,91,210,0
2025/11/06 12:03,12:04,123,245,2
2025/11/06 12:04,12:05,161,326,3
2025/11/06 12:05,12:06,202,395,3
2025/11/06 12:06,12:07,224,423,5
2025/11/06 12:07,12:08,243,527,5
2025/11/06 12:08,12:09,282,577,7
2025/11/06 12:09,12:10,312,633,7
2025/11/06 12:10,12:57,312,633,7
2025/11/06 13:00,01:01,28,56,2
2025/11/06 13:01,01:02,58,100,2
2025/11/06 13:02,01:03,77,163,3
2025/11/06 13:03,01:04,107,216,9
2025/11/06 13:04,01:05,140,281,10
2025/11/06 13:05,01:06,173,351,11
2025/11/06 13:06,01:07,199,387,12
2025/11/06 13:07,01:08,236,427,13
2025/11/06 13:08,01:09,276,508,15
2025/11/06 13:09,01:10,310,562,17
2025/11/06 13:10,01:57,310,562,17
2025/11/06 14:00,02:01,26,41,0
2025/11/06 14:01,02:02,63,154,1
2025/11/06 14:02,02:03,110,213,3
2025/11/06 14:03,02:04,131,268,3
2025/11/06 14:04,02:05,156,357,3
2025/11/06 14:05,02:06,193,415,6
2025/11/06 14:06,02:07,230,487,7
2025/11/06 14:07,02:08,263,575,8
2025/11/06 14:08,02:09,313,617,9
2025/11/06 14:09,02:10,330,693,9
2025/11/06 14:10,02:57,330,693,9
2025/11/06 15:00,03:01,33,81,2
2025/11/06 15:01,03:02,63,124,3
2025/11/06 15:02,03:03,108,238,3
2025/11/06 15:03,03:04,132,295,5
2025/11/06 15:04,03:05,161,362,6
2025/11/06 15:05,03:06,188,422,7
2025/11/06 15:06,03:07,232,497,7
2025/11/06 15:07,03:08,262,572,10
2025/11/06 15:08,03:09,301,697,10
2025/11/06 15:09,03:10,326,748,10
2025/11/06 15:10,03:57,326,748,10
2025/11/06 16:00,04:01,40,100,1
2025/11/06 16:01,04:02,61,145,1
2025/11/06 16:02,04:03,75,229,1
2025/11/06 16:03,04:04,109,309,1
2025/11/06 16:04,04:05,152,409,2
2025/11/06 16:05,04:06,188,459,2
2025/11/06 16:06,04:07,209,575,2
2025/11/06 16:07,04:08,242,692,2
2025/11/06 16:08,04:09,279,793,2
2025/11/06 16:09,04:10,286,882,2
2025/11/06 16:10,04:57,286,882,2
2025/11/06 17:00,05:01,19,107,1
2025/11/06 17:01,05:02,47,224,1
2025/11/06 17:02,05:03,83,304,2
2025/11/06 17:03,05:04,107,436,2
2025/11/06 17:04,05:05,147,599,2
2025/11/06 17:05,05:06,192,708,4
2025/11/06 17:06,05:07,218,845,5
2025/11/06 17:07,05:08,260,967,6
2025/11/06 17:08,05:09,297,1126,6
2025/11/06 17:09,05:10,330,1258,6
2025/11/06 17:10,05:57,330,1258,6
2025/11/06 18:00,06:01,27,54,0
2025/11/06 18:01,06:02,57,192,1
2025/11/06 18:02,06:03,91,271,1
2025/11/06 18:03,06:04,121,320,1
2025/11/06 18:04,06:05,145,455,1
2025/11/06 18:05,06:06,180,570,2
2025/11/06 18:06,06:07,205,625,2
2025/11/06 18:07,06:08,223,727,2
2025/11/06 18:08,06:09,250,795,4
2025/11/06 18:09,06:10,280,842,4
2025/11/06 19:10,07:57,280,842,4
2025/11/06 20:00,08:01,12,33,0
2025/11/06 20:01,08:02,36,104,0
2025/11/06 20:02,08:03,58,152,0
2025/11/06 20:03,08:04,77,174,0
2025/11/06 20:04,08:05,96,277,0
2025/11/06 20:05,08:06,117,344,0
2025/11/06 20:06,08:07,151,416,0
2025/11/06 20:07,08:08,166,479,0
2025/11/06 20:08,08:09,190,547,0
2025/11/06 20:09,08:10,209,579,0
2025/11/06 20:10,08:11,221,609,0
2025/11/06 21:02,09:03,231,659,1
2025/11/06 21:03,09:04,253,711,2
2025/11/06 21:04,09:05,279,752,4
2025/11/06 21:05,09:06,286,812,4
2025/11/06 21:06,09:07,305,860,4
2025/11/06 21:07,09:08,324,900,4
2025/11/06 21:08,09:09,334,944,4
2025/11/06 21:09,09:10,361,1033,4
2025/11/06 21:10,09:57,361,1033,4
2025/11/06 22:01,10:00,361,1033,4
2025/11/06 22:00,10:01,11,29,0
2025/11/06 22:01,10:02,29,80,0
2025/11/06 22:02,10:03,54,124,0
2025/11/06 22:03,10:04,69,151,0
2025/11/06 22:04,10:05,88,198,0
2025/11/06 22:05,10:06,118,234,0
2025/11/06 22:06,10:07,129,266,0
2025/11/06 22:07,10:08,156,333,1
2025/11/06 22:08,10:09,176,357,1
2025/11/06 22:09,10:10,191,398,2
2025/11/07 11:10,11:57,191,398,2
2025/11/07 00:00,12:01,0,4,0
2025/11/07 00:01,12:02,3,8,0
2025/11/07 00:02,12:03,4,15,0
2025/11/07 00:03,12:04,5,34,0
2025/11/07 00:04,12:05,9,46,0
2025/11/07 00:05,12:06,10,53,0
2025/11/07 00:06,12:07,10,63,0
2025/11/07 00:07,12:08,10,70,0
2025/11/07 00:08,12:09,11,85,0
2025/11/07 00:09,12:10,14,95,0
2025/11/07 01:00,01:01,0,3,0
2025/11/07 01:01,01:02,3,12,1
2025/11/07 01:02,01:03,3,19,1
2025/11/07 01:03,01:04,3,26,1
2025/11/07 01:04,01:05,4,36,1
2025/11/07 01:05,01:06,5,46,1
2025/11/07 01:06,01:07,6,62,1
2025/11/07 01:07,01:08,6,69,1
2025/11/07 01:08,01:09,6,73,1
2025/11/07 01:09,01:10,6,80,1
2025/11/07 01:10,01:58,6,80,1
2025/11/07 02:00,02:01,0,2,0
2025/11/07 06:01,06:57,0,4,0
2025/11/07 07:00,07:01,10,71,9
2025/11/07 07:01,07:02,22,107,20
2025/11/07 07:02,07:03,46,218,25
2025/11/07 07:03,07:04,58,256,29
2025/11/07 07:04,07:05,64,343,30
2025/11/07 07:05,07:06,80,401,39
2025/11/07 07:06,07:07,92,437,46
2025/11/07 07:07,07:08,108,563,46
2025/11/07 07:08,07:09,142,653,48
2025/11/07 07:09,07:10,151,676,49
2025/11/07 19:10,07:56,151,676,49
2025/11/07 20:00,08:01,27,64,0
2025/11/07 20:01,08:02,51,122,0
2025/11/07 20:02,08:03,76,193,1
2025/11/07 20:03,08:04,93,233,2
2025/11/07 20:04,08:05,126,343,3
2025/11/07 20:05,08:06,142,387,4
2025/11/07 20:06,08:07,165,443,4
2025/11/07 20:07,08:08,184,556,5
2025/11/07 20:08,08:57,200,607,5
2025/11/07 21:00,09:01,25,50,1
2025/11/07 21:01,09:02,44,99,1
2025/11/07 21:02,09:03,63,192,1
2025/11/07 21:03,09:04,83,262,2
2025/11/07 21:04,09:05,105,341,2
2025/11/07 21:05,09:06,129,437,2
2025/11/07 21:06,09:07,151,502,3
2025/11/07 21:07,09:08,167,543,3
2025/11/07 21:08,09:09,174,624,3
2025/11/07 21:09,09:10,199,698,3
2025/11/07 21:10,09:57,199,698,3
2025/11/07 22:01,10:00,199,702,3
2025/11/07 22:00,10:01,20,72,0
2025/11/07 22:01,10:02,37,123,0
2025/11/07 22:02,10:03,59,193,0
2025/11/07 22:03,10:04,75,246,0
2025/11/07 22:04,10:05,102,322,0
2025/11/07 22:05,10:06,125,363,0
2025/11/07 22:06,10:07,145,440,0
2025/11/07 22:07,10:08,173,514,0
2025/11/07 22:08,10:09,214,594,0
2025/11/07 22:09,10:10,237,666,0
2025/11/07 22:10,10:57,237,666,0
2025/11/07 23:00,11:01,14,43,0
2025/11/07 23:01,11:02,25,120,0
2025/11/07 23:02,11:03,47,174,0
2025/11/07 23:03,11:04,54,211,0
2025/11/07 23:04,11:05,70,269,0
2025/11/07 23:05,11:06,86,322,0
2025/11/07 23:06,11:07,96,341,0
2025/11/07 23:07,11:08,109,425,0
2025/11/07 23:08,11:09,123,475,0
2025/11/07 23:09,11:10,136,535,0
2025/11/08 11:10,11:57,136,535,0
2025/11/08 00:00,12:01,5,39,0
2025/11/08 00:01,12:02,12,67,0
2025/11/08 00:02,12:03,24,110,0
2025/11/08 00:03,12:04,33,154,0
2025/11/08 00:04,12:05,41,186,0
2025/11/08 00:05,12:06,51,215,0
2025/11/08 00:06,12:07,61,244,0
2025/11/08 00:07,12:08,73,284,0
2025/11/08 00:08,12:09,74,328,0
2025/11/08 00:09,12:10,80,367,0
2025/11/08 00:10,12:57,80,367,0
2025/11/08 01:00,01:01,5,16,0
2025/11/08 01:01,01:02,6,62,0
2025/11/08 01:02,01:03,15,92,0
2025/11/08 01:03,01:04,19,123,0
2025/11/08 01:04,01:05,21,145,0
2025/11/08 01:05,01:06,28,168,0
2025/11/08 01:06,01:07,31,192,0
2025/11/08 01:07,01:08,38,220,0
2025/11/08 01:08,01:09,49,258,0
2025/11/08 01:09,01:10,53,268,0
2025/11/08 01:10,01:57,53,268,0
2025/11/08 02:00,02:01,4,26,0
2025/11/08 02:01,02:02,6,47,0
2025/11/08 02:02,02:03,9,67,0
2025/11/08 02:03,02:04,12,86,0
2025/11/08 02:04,02:05,17,118,0
2025/11/08 02:05,02:06,19,147,0
2025/11/08 02:06,02:07,21,169,0
2025/11/08 02:07,02:08,25,198,0
2025/11/08 02:08,02:09,30,218,0
2025/11/08 02:09,02:10,35,247,0
2025/11/08 02:10,02:57,35,247,0
2025/11/08 03:00,03:01,2,19,0
2025/11/08 03:01,03:02,4,35,0
2025/11/08 03:02,03:03,6,57,0
2025/11/08 03:03,03:04,9,76,0
2025/11/08 03:04,03:05,10,89,0
2025/11/08 03:05,03:06,10,110,0
2025/11/08 03:06,03:07,12,132,0
2025/11/08 03:07,03:08,14,152,0
2025/11/08 03:08,03:09,20,170,0
2025/11/08 03:09,03:10,22,182,0
2025/11/08 03:10,03:57,22,182,0
2025/11/08 04:00,04:01,1,9,0
2025/11/08 04:01,04:02,3,19,0
2025/11/08 04:02,04:03,4,35,0
2025/11/08 04:03,04:04,6,48,0
2025/11/08 04:04,04:05,8,56,0
2025/11/08 04:05,04:06,9,67,0
2025/11/08 04:06,04:07,13,76,0
2025/11/08 04:07,04:08,18,95,0
2025/11/08 04:08,04:09,24,103,0
2025/11/08 04:09,04:10,27,110,0
2025/11/08 04:10,04:57,27,110,0
2025/11/08 05:00,05:01,4,18,0
2025/11/08 05:01,05:02,13,43,0
2025/11/08 05:02,05:03,15,58,0
2025/11/08 05:03,05:04,26,83,0
2025/11/08 05:04,05:05,32,110,0
2025/11/08 05:05,05:06,33,137,0
2025/11/08 05:06,05:07,39,167,0
2025/11/08 05:07,05:08,44,187,0
2025/11/08 05:08,05:09,51,214,0
2025/11/08 05:09,05:10,55,234,0
2025/11/08 05:10,05:57,55,234,0
2025/11/08 06:00,06:01,6,64,0
2025/11/08 06:01,06:02,9,103,0
2025/11/08 06:02,06:03,16,203,0
2025/11/08 06:03,06:04,22,282,0
2025/11/08 06:04,06:05,32,335,1
2025/11/08 06:05,06:06,36,401,1
2025/11/08 06:06,06:07,40,442,2
2025/11/08 06:07,06:08,45,536,2
2025/11/08 06:08,06:09,52,587,2
2025/11/08 06:09,06:10,63,622,2
2025/11/08 06:10,06:57,63,622,2
2025/11/08 07:00,07:01,8,52,0
2025/11/08 07:01,07:02,24,87,0
2025/11/08 07:02,07:03,34,170,0
2025/11/08 07:03,07:04,37,190,0
2025/11/08 07:04,07:05,43,277,0
2025/11/08 07:05,07:06,53,335,1
2025/11/08 07:06,07:07,56,358,5
2025/11/08 07:07,07:08,68,452,8
2025/11/08 07:08,07:09,79,507,18
2025/11/08 07:09,07:10,86,535,25
2025/11/08 07:10,07:57,86,535,25
2025/11/08 08:00,08:01,5,81,0
2025/11/08 08:01,08:02,28,184,0
2025/11/08 08:02,08:03,40,234,1
2025/11/08 08:03,08:04,52,311,1
2025/11/08 08:04,08:05,80,438,2
2025/11/08 08:05,08:06,89,471,2
2025/11/08 08:06,08:07,105,583,2
2025/11/08 08:07,08:08,124,652,2
2025/11/08 08:08,08:09,129,715,2
2025/11/08 08:09,08:10,144,799,3
2025/11/08 08:10,08:57,144,799,3
2025/11/08 09:00,09:01,30,72,1
2025/11/08 09:01,09:02,63,119,1
2025/11/08 09:02,09:03,104,199,2
2025/11/08 09:03,09:04,118,267,2
2025/11/08 09:04,09:05,130,290,3
2025/11/08 09:05,09:06,137,347,3
2025/11/08 09:06,09:07,163,426,3
2025/11/08 09:07,09:08,179,464,3
2025/11/08 09:08,09:09,187,510,3
2025/11/08 09:09,09:10,212,595,4
2025/11/08 09:10,09:57,212,595,4
2025/11/08 10:01,10:00,212,596,4
2025/11/08 10:00,10:01,29,56,3
2025/11/08 10:01,10:02,46,123,3
2025/11/08 10:02,10:03,80,225,3
2025/11/08 10:03,10:04,96,260,4
2025/11/08 10:04,10:05,110,330,5
2025/11/08 10:05,10:06,146,389,6
2025/11/08 10:06,10:07,172,439,6
2025/11/08 10:07,10:08,188,518,6
2025/11/08 10:08,10:09,226,597,10
2025/11/08 10:09,10:10,249,643,11
2025/11/08 10:10,10:55,249,643,11
2025/11/08 11:00,11:01,29,95,1
2025/11/08 23:01,11:57,51,149,3
2025/11/08 12:00,12:01,34,35,1
2025/11/08 12:01,12:02,60,117,1
2025/11/08 12:02,12:03,98,168,2
2025/11/08 12:03,12:04,122,205,2
2025/11/08 12:04,12:05,149,288,2
2025/11/08 12:05,12:06,181,353,2
2025/11/08 12:06,12:07,204,382,4
2025/11/08 12:07,12:08,225,483,4
2025/11/08 12:08,12:09,257,543,5
2025/11/08 12:09,12:10,282,588,5
2025/11/08 12:10,12:11,295,621,5
2025/11/08 13:00,01:01,24,106,1
2025/11/08 13:01,01:02,65,151,1
2025/11/08 13:02,01:03,87,213,3
2025/11/08 13:03,01:04,118,286,4
2025/11/08 13:04,01:05,156,335,4
2025/11/08 13:05,01:06,185,429,5
2025/11/08 13:06,01:07,218,513,5
2025/11/08 13:07,01:08,248,548,6
2025/11/08 13:08,01:09,277,679,7
2025/11/08 13:09,01:10,312,743,10
2025/11/08 13:10,01:11,321,763,10
2025/11/08 14:00,02:01,29,39,0
2025/11/08 14:01,02:02,74,149,1
2025/11/08 14:02,02:03,111,219,1
2025/11/08 14:03,02:04,143,279,1
2025/11/08 14:04,02:05,175,364,1
2025/11/08 14:05,02:06,203,436,1
2025/11/08 14:06,02:07,229,475,1
2025/11/08 14:07,02:10,246,558,1
2025/11/08 14:10,02:55,246,558,1
2025/11/08 16:00,04:03,0,0,0
2025/11/08 16:03,04:06,0,0,0
2025/11/08 16:06,04:09,0,0,0
2025/11/08 16:09,04:57,0,0,0
2025/11/08 17:00,05:01,12,21,0
2025/11/08 17:01,05:02,45,59,0
2025/11/08 17:02,05:03,81,145,0
2025/11/08 17:03,05:04,117,182,0
2025/11/08 17:04,05:05,140,221,0
2025/11/08 17:05,05:06,174,347,0
2025/11/08 17:06,05:07,199,381,1
2025/11/08 17:07,05:08,227,457,1
2025/11/08 17:08,05:09,254,525,1
2025/11/08 17:09,05:10,287,565,1
2025/11/08 17:10,05:57,287,565,1
2025/11/08 18:00,06:01,25,21,0
2025/11/08 18:01,06:02,37,119,0
2025/11/08 18:02,06:03,73,191,0
2025/11/08 18:03,06:04,89,225,0
2025/11/08 18:04,06:05,116,304,0
2025/11/08 18:05,06:06,144,371,0
2025/11/08 18:06,06:07,166,418,0
2025/11/08 18:07,06:08,195,488,3
2025/11/08 18:08,06:09,220,548,3
2025/11/08 18:09,06:10,250,605,3
2025/11/08 18:10,06:11,265,673,3
2025/11/08 19:00,07:01,19,32,0
2025/11/08 19:01,07:02,48,145,0
2025/11/08 19:02,07:03,73,190,1
2025/11/08 19:03,07:04,103,241,1
2025/11/08 19:04,07:05,131,300,1
2025/11/08 19:05,07:06,159,356,1
2025/11/08 19:06,07:07,170,403,1
2025/11/08 19:07,07:08,197,477,1
2025/11/08 19:08,07:09,220,539,2
2025/11/08 19:09,07:10,243,632,2
2025/11/08 19:10,07:11,262,647,4
2025/11/08 20:00,08:01,21,76,0
2025/11/08 20:01,08:02,37,143,0
2025/11/08 20:02,08:03,59,218,0
2025/11/08 20:03,08:04,83,266,1
2025/11/08 20:04,08:05,102,327,1
2025/11/08 20:05,08:06,120,400,1
2025/11/08 20:06,08:07,139,468,1
2025/11/08 20:07,08:08,163,579,1
2025/11/08 20:08,08:09,178,672,1
2025/11/08 20:09,08:10,197,735,1
2025/11/08 20:10,08:57,197,735,1
2025/11/08 21:00,09:01,17,59,3
2025/11/08 21:01,09:02,40,147,3
2025/11/08 21:02,09:03,63,230,4
2025/11/08 21:03,09:04,87,310,4
2025/11/08 21:04,09:05,112,358,4
2025/11/08 21:05,09:06,131,443,4
2025/11/08 21:06,09:07,150,512,4
2025/11/08 21:07,09:08,174,600,4
2025/11/08 21:08,09:09,190,642,4
2025/11/08 21:09,09:10,203,691,5
2025/11/08 21:10,09:57,203,691,5
2025/11/08 22:01,10:00,206,696,5
2025/11/08 22:00,10:01,13,48,0
2025/11/08 22:01,10:02,30,91,0
2025/11/08 22:02,10:03,63,193,1
2025/11/08 22:03,10:02,77,236,1
2025/11/08 22:02,10:03,77,237,1
2025/11/08 22:03,10:04,83,264,1
2025/11/08 22:04,10:05,89,292,1
2025/11/07 01:00,01:01,0,3,0
2025/11/07 01:01,01:02,3,12,1
2025/11/07 01:02,01:03,3,19,1
2025/11/07 01:03,01:04,3,26,1
2025/11/07 01:04,01:05,4,36,1
2025/11/07 01:05,01:06,5,46,1
2025/11/07 01:06,01:07,1,4,0
2025/11/07 01:07,01:08,1,11,0
2025/11/07 01:08,01:09,1,15,0
2025/11/07 01:09,01:10,1,22,0
2025/11/07 01:10,01:58,1,22,0
2025/11/07 02:00,02:01,0,2,0
2025/11/07 06:01,06:57,0,4,0
2025/11/07 07:00,07:01,10,71,9
2025/11/07 07:01,07:02,22,107,20
2025/11/07 07:02,07:03,46,218,25
2025/11/07 07:03,07:04,58,256,29
2025/11/07 07:04,07:05,64,343,30
2025/11/07 07:05,07:06,80,401,39
2025/11/07 07:06,07:07,92,437,46
2025/11/07 07:07,07:08,108,563,46
2025/11/07 07:08,07:09,142,653,48
2025/11/07 07:09,07:10,151,676,49
2025/11/07 19:10,07:56,151,676,49
2025/11/07 20:00,08:01,27,64,0
2025/11/07 20:01,08:02,51,122,0
2025/11/07 20:02,08:03,76,193,1
2025/11/07 20:03,08:04,93,233,2
2025/11/07 20:04,08:05,126,344,3
2025/11/07 20:05,08:06,142,388,4
2025/11/07 20:06,08:07,165,444,4
2025/11/07 20:07,08:08,184,557,5
2025/11/07 20:08,08:57,200,608,5
2025/11/07 21:00,09:01,25,50,1
2025/11/07 21:01,09:02,44,99,1
2025/11/07 21:02,09:03,63,192,1
2025/11/07 21:03,09:04,83,262,2
2025/11/07 21:04,09:05,105,341,2
2025/11/07 21:05,09:06,129,437,2
2025/11/07 21:06,09:07,151,502,3
2025/11/07 21:07,09:08,167,543,3
2025/11/07 21:08,09:09,174,624,3
2025/11/07 21:09,09:10,199,698,3
2025/11/07 21:10,09:57,199,698,3
2025/11/07 22:01,10:00,199,702,3
2025/11/07 22:00,10:01,20,72,0
2025/11/07 22:01,10:02,37,123,0
2025/11/07 22:02,10:03,59,193,0
2025/11/07 22:03,10:04,75,246,0
2025/11/07 22:04,10:05,102,322,0
2025/11/07 22:05,10:06,125,363,0
2025/11/07 22:06,10:07,145,440,0
2025/11/07 22:07,10:08,173,514,0
2025/11/07 22:08,10:09,214,594,0
2025/11/07 22:09,10:10,237,666,0
2025/11/07 22:10,10:57,237,666,0
2025/11/07 23:00,11:01,14,43,0
2025/11/07 23:01,11:02,25,120,0
2025/11/07 23:02,11:03,47,174,0
2025/11/07 23:03,11:04,54,211,0
2025/11/07 23:04,11:05,70,269,0
2025/11/07 23:05,11:06,86,322,0
2025/11/07 23:06,11:07,96,341,0
2025/11/07 23:07,11:08,109,425,0
2025/11/07 23:08,11:09,123,475,0
2025/11/07 23:09,11:10,136,535,0
2025/11/08 11:10,11:57,136,535,0
2025/11/08 00:00,12:01,5,39,0
2025/11/08 00:01,12:02,12,67,0
2025/11/08 00:02,12:03,24,110,0
2025/11/08 00:03,12:04,33,154,0
2025/11/08 00:04,12:05,41,186,0
2025/11/08 00:05,12:06,51,215,0
2025/11/08 00:06,12:07,61,244,0
2025/11/08 00:07,12:08,73,284,0
2025/11/08 00:08,12:09,74,328,0
2025/11/08 00:09,12:10,80,367,0
2025/11/08 00:10,12:57,80,367,0
2025/11/08 01:00,01:01,5,16,0
2025/11/08 01:01,01:02,6,62,0
2025/11/08 01:02,01:03,15,92,0
2025/11/08 01:03,01:04,19,123,0
2025/11/08 01:04,01:05,21,145,0
2025/11/08 01:05,01:06,28,168,0
2025/11/08 01:06,01:07,31,192,0
2025/11/08 01:07,01:08,38,220,0
2025/11/08 01:08,01:09,49,258,0
2025/11/08 01:09,01:10,53,268,0
2025/11/08 10:10,10:53,53,268,0
2025/11/08 22:06,10:07,58,301,0
2025/11/08 22:07,10:08,62,327,0
2025/11/08 22:08,10:09,66,348,0
2025/11/08 22:09,10:07,66,348,0
2025/11/08 22:07,10:08,83,424,0
2025/11/08 22:08,10:09,116,499,0
2025/11/08 22:09,10:10,133,587,0
2025/11/08 22:10,10:09,133,587,0
2025/11/08 22:09,10:10,136,606,0
2025/11/08 22:10,10:11,148,672,0
2025/11/08 22:00,10:53,5,57,0
2025/11/08 18:00,06:01,1,26,0
2025/11/08 18:01,06:02,3,98,0
2025/11/08 18:02,06:03,3,139,0
2025/11/08 23:03,11:06,3,144,0
2025/11/08 23:06,11:00,3,147,0
2025/11/08 23:00,11:01,14,51,1
2025/11/08 23:01,11:02,33,124,1
2025/11/08 23:02,11:03,51,202,1
2025/11/08 18:03,06:04,63,267,1
2025/11/08 18:04,06:05,64,318,1
2025/11/08 18:05,06:06,64,349,1
2025/11/08 18:06,06:07,127,709,1
2025/11/08 18:07,06:08,127,750,1
2025/11/08 18:08,06:09,128,792,1
2025/11/08 23:09,11:06,129,830,1
2025/11/08 23:06,11:07,133,852,1
2025/11/08 23:07,11:08,147,936,1
2025/11/08 23:08,11:09,166,1007,1
2025/11/08 18:09,06:10,178,1104,1
2025/11/08 23:10,11:05,178,1104,1
2025/11/08 23:05,11:09,179,1111,1
2025/11/08 23:09,11:10,179,1115,1
2025/11/09 06:10,06:57,179,1115,1
2025/11/09 11:00,11:53,7,65,0
2025/11/09 07:00,07:01,4,104,0
2025/11/09 07:01,07:02,12,222,0
2025/11/09 07:02,07:03,18,352,0
2025/11/09 00:03,12:01,18,375,0
2025/11/09 00:01,12:00,18,379,0
2025/11/09 00:00,12:01,9,31,0
2025/11/09 00:01,12:02,19,74,0
2025/11/09 00:02,12:03,35,154,1
2025/11/09 07:03,07:04,42,263,1
2025/11/09 07:04,07:05,43,371,1
2025/11/09 07:05,07:06,46,514,1
2025/11/09 07:06,07:07,84,794,1
2025/11/09 07:07,07:08,88,948,1
2025/11/09 07:08,07:09,96,1034,1
2025/11/09 00:09,12:06,98,1078,1
2025/11/09 00:06,12:07,99,1085,1
2025/11/09 00:07,12:08,109,1151,1
2025/11/09 00:08,12:09,124,1194,1
2025/11/09 07:09,07:10,141,1294,1
2025/11/09 00:10,12:11,141,1294,1
2025/11/09 00:00,12:53,4,8,0
2025/11/09 08:00,08:01,0,27,0
2025/11/09 08:01,08:02,3,78,0
2025/11/09 08:02,08:03,3,114,0
2025/11/09 01:03,01:00,3,126,0
2025/11/09 01:00,01:01,4,16,0
2025/11/09 01:01,01:02,13,41,0
2025/11/09 01:02,01:03,25,84,0
2025/11/09 08:03,08:04,27,131,0
2025/11/09 08:04,08:05,27,152,0
2025/11/09 08:05,08:06,27,194,0
2025/11/09 01:06,01:03,27,198,0
2025/11/09 01:03,01:04,29,205,0
2025/11/09 01:04,01:05,32,247,1
2025/11/09 01:05,01:06,34,279,1
2025/11/09 08:06,08:07,42,331,1
2025/11/09 08:07,08:08,42,380,1
2025/11/09 08:08,08:09,43,415,1
2025/11/09 01:09,01:06,43,448,1
2025/11/09 01:06,01:07,43,450,1
2025/11/09 01:07,01:08,47,482,1
2025/11/09 01:08,01:09,51,516,1
2025/11/09 08:09,08:10,57,565,1
2025/11/09 01:10,01:11,67,590,2
2025/11/09 01:00,01:57,2,1,0
2025/11/09 09:00,09:01,12,48,0
